8190CL21VAS1250                 510.000 06122018                      510.000 is greater than available qty.
8190CL51ZQ93150                  40.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93240                  58.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93290                  59.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93330                  66.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93350                 107.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93380                  69.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93400                  37.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93480                  39.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93510                  47.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZQ93560                  64.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZR44970                  99.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZR45040                  75.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZT96850                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZT97020                  11.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZU28440                  19.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZU28450                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZU28470                  35.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL51ZU70070                 180.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL91WZ00120                  47.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CL91WZ00160                  72.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0VAS1350                 720.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0VAZ4660                 120.000 06122018                      120.000 is greater than available qty.
8190CLA0VAZ4700                  60.000 06122018                No data for reduction.
8190CLA0W53414A                 120.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0W53415A                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0W53542A                 200.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61400                 280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61410                 280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61420                 520.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61430                 300.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61440                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61450                 400.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61460                 200.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61470                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61480                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61490                 260.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61500                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61510                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61520                 520.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61530                 280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61560                  80.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61570                 200.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61580                 120.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61590                 720.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61600                 400.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61610                1480.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61620                 260.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61630                 440.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61650                 280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61740                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61770                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61790                 200.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61800                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61810                 320.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61820                 400.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61830                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61840                 320.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61850                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61860                 440.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61870                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61890                 200.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61900                4000.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61910                4500.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61970                 760.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP61980                2280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62010                 760.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62020                1440.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62070                 760.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62080                2080.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62090                 760.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62190                  80.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62200                 120.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZP62520                  40.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZT95940                  40.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZT96490                  80.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZW90400                 800.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZW90410                 800.000 06122018                      800.000 is greater than available qty.
8190CLA0ZW90420                 800.000 06122018                      800.000 is greater than available qty.
8190CLA0ZW90460                 800.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZW90470                 760.000 06122018                      760.000 is greater than available qty.
8190CLA0ZW90490                 800.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA0ZW92220                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2420B                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2421B                 540.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2423B                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2426B                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2428B                 540.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2429B                1260.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2431B                 900.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2441B                1080.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2446B                 720.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2521B                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2522B                 540.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG2524B                1080.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG29620                 180.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG29630                1800.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG29650                 180.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG29690                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLA2ZG29710                 360.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLB9W52871A                 270.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLB9WY75680                 290.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLB9WY75970                 120.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLB9WZ93340                 200.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLB9ZR12000                 140.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190CLB9ZR12440                 100.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT43800                 487.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT43850                 640.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT43910                 683.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT44180                 276.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT44270                 629.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT44660                 628.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT44730                 465.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT44810                 582.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT44880                 566.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45070                 269.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45170                 548.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45260                 204.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45380                 208.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45450                 200.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45520                 339.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45590                 820.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45640                 540.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45710                 157.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45720                 275.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45800                 338.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45860                 503.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45920                 400.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45980                 427.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT91380                  85.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT91470                 397.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02370                  10.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02430                  68.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02550                 243.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02600                 138.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02650                 157.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02710                  61.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02770                 232.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02860                  62.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02910                  81.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU03090                  56.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU03210                  40.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU03250                  80.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06220                  61.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06270                  74.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06380                  57.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06480                  66.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06560                  57.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU11680                  10.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU24320                  47.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51WN4523B                 800.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZQ13360                 740.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZQ52610                 100.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZT43760                 502.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZT43820                 608.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZT43980                 575.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU02230                  10.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU02340                  14.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU02400                  45.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU02940                  35.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU05690                  21.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU06190                  34.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU11650                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU22730                   9.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZU24290                  55.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97790                   4.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97790                  29.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97800                   7.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97800                  25.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97830                   5.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97840                  14.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97960                   6.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS97990                   7.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS98070                   3.000 06122018                No data for reduction.
8190FL91ZS98080                   1.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS98100                   3.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS98190                   2.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS98200                   6.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS98230                  60.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS98300                   6.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS98360                 124.000 06122018                      124.000 is greater than available qty.
8190FL91ZS98380                   9.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS99100                  17.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL91ZS99130                   5.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62570                1440.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62580                 760.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62670                3000.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62690                1280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62700                1120.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62770                1120.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62810                1280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62820                1280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62860                1280.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62910                2680.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP62940                 800.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP63010                1000.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP63020                 440.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP63040                 240.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP63050                 720.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FLA0ZP63080                 160.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
